Title	mainLabel	metascore
Driving Miss Daisy	DRAMA	81
My Twentieth Century	COMEDY	81
Little Shop of Horrors	COMEDY	81
The Trip to Bountiful	DRAMA	81
Mishima: A Life in Four Chapters	DRAMA	81
To Live and Die in L.A.	DRAMA	81
Blood Simple	DRAMA	81
Prince of the City	DRAMA	81
End of the Century	DRAMA	80
Ad Astra	DRAMA	80
Knock Down the House	DOCUMENTARY	80
Western Stars	MUSIC	80
I Lost My Body	DRAMA	80
David Crosby: Remember My Name	MUSIC	80
Light from Light	DRAMA	80
Fiddler: A Miracle of Miracles	DOCUMENTARY	80
Wild Rose	COMEDY	80
Too Late to Die Young	DRAMA	80
Incredibles 2	ANIMATION	80
Sorry to Bother You	COMEDY	80
The Old Man & the Gun	COMEDY	80
Aquarela	DOCUMENTARY	80
All is Well	DRAMA	80
Wildlife	DRAMA	80
The Proposal	DOCUMENTARY	80
The Force	DOCUMENTARY	80
Last Men in Aleppo	WAR	80
The Great Buddha +	COMEDY	80
The Wound	DRAMA	80
Liyana	ANIMATION	80
Claire's Camera	DRAMA	80
Lean on Pete	DRAMA	80
Lucky	COMEDY	80
On the Beach at Night Alone	DRAMA	80
Unrest	DRAMA	80
Trophy	DOCUMENTARY	80
Good Time	DRAMA	80
The Endless	SCI_FI	80
California Typewriter	DOCUMENTARY	80
Gleason	DOCUMENTARY	80
Peter and the Farm	DOCUMENTARY	80
Hotel Salvation	COMEDY	80
The Citizen	DRAMA	80
Indivisible	DRAMA	80
Off the Rails	DOCUMENTARY	80
Neon Bull	DRAMA	80
Star Wars: Episode VII - The Force Awakens	ADVENTURE	80
Finders Keepers	DOCUMENTARY	80
Arabian Nights: Volume 3 - The Enchanted One	DRAMA	80
Demon	DRAMA	80
The Pearl Button	DOCUMENTARY	80
Going Clear: Scientology & the Prison of Belief	DOCUMENTARY	80
The Survivalist	DRAMA	80
The Martian	DRAMA	80
The Assassin	DRAMA	80
Arabian Nights: Volume 1 - The Restless One	DRAMA	80
The Hard Stop	ACTION	80
As the Palaces Burn	MUSIC	80
Concerning Violence	DRAMA	80
She's Beautiful When She's Angry	HISTORY	80
Theeb	DRAMA	80
White God	DRAMA	80
Love & Mercy	DRAMA	80
We Come as Friends	DOCUMENTARY	80
Pervert Park	CRIME	80
Iris	BIOGRAPHY	80
The Last of the Unjust	HISTORY	80
Which Way Is the Front Line from Here? The Life and Time of Tim Hetherington	DRAMA	80
Story of My Death	DRAMA	80
Boy and the World	ANIMATION	80
Il Futuro	DRAMA	80
Dallas Buyers Club	DRAMA	80
When I Walk	DOCUMENTARY	80
Resolution	MYSTERY	80
Berberian Sound Studio	DRAMA	80
Room 237	DOCUMENTARY	80
West of Memphis	CRIME	80
The Queen of Versailles	DOCUMENTARY	80
Call Me Kuchu	DRAMA	80
What Richard Did	DRAMA	80
I Wish	DRAMA	80
Melancholia	DRAMA	80
The Turin Horse	DRAMA	80
The Mill and the Cross	DRAMA	80
Goodbye First Love	DRAMA	80
True Grit	DRAMA	80
The Secret World of Arrietty	ANIMATION	80
Le Quattro Volte	DRAMA	80
Incendies	DRAMA	80
Another Year	COMEDY	80
My Dog Tulip	DRAMA	80
Sweetgrass	WESTERN	80
The Secret in Their Eyes	DRAMA	80
Coraline	DRAMA	80
The King of Escape	COMEDY	80
Tokyo Sonata	DRAMA	80
Lorna's Silence	DRAMA	80
Everlasting Moments	DRAMA	80
Frost/Nixon	DRAMA	80
The Wrestler	DRAMA	80
Wendy and Lucy	DRAMA	80
Bigger Stronger Faster*	SPORT	80
Food Inc.	NEWS	80
The Simpsons Movie	COMEDY	80
The Band's Visit	COMEDY	80
Encounters at the End of the World	DOCUMENTARY	80
Minority Report	ACTION	80
Set Me Free	DRAMA	80
On the Ropes	DRAMA	80
Central Station	DRAMA	80
Love and Death on Long Island	COMEDY	80
Big Night	DRAMA	80
Dead Man Walking	DRAMA	80
Wild Reeds	DRAMA	80
The Shawshank Redemption	DRAMA	80
A Bronx Tale	DRAMA	80
Lorenzo's Oil	DRAMA	80
Bugsy	DRAMA	80
Mystery Train	COMEDY	80
A Fish Called Wanda	COMEDY	80
The Last Temptation of Christ	DRAMA	80
Cinema Paradiso	DRAMA	80
Henry: Portrait of a Serial Killer	DRAMA	80
Children of a Lesser God	DRAMA	80
A Room with a View	DRAMA	80
Kiss of the Spider Woman	DRAMA	80
16 Shots	DOCUMENTARY	79
Midnight Traveler	WAR	79
Bad Education	COMEDY	79
Mickey and the Bear	DRAMA	79
A Shaun the Sheep Movie: Farmageddon	COMEDY	79
Hustlers	COMEDY	79
Winter Flies	COMEDY	79
Hotel by the River	DRAMA	79
Gloria Bell	COMEDY	79
Night Comes On	DRAMA	79
Funan	ANIMATION	79
Science Fair	DOCUMENTARY	79
Thunder Road	COMEDY	79
The Ballad of Buster Scruggs	COMEDY	79
Working Woman	DRAMA	79
Annihilation	DRAMA	79
Being Frank: The Chris Sievey Story	MUSIC	79
November	DRAMA	79
The Venerable W.	DOCUMENTARY	79
The Meyerowitz Stories	COMEDY	79
I Am Not A Witch	DRAMA	79
Whose Streets?	DOCUMENTARY	79
El Mar La Mar	DOCUMENTARY	79
Walking Out	DRAMA	79
Let the Sunshine In	COMEDY	79
Nobody's Watching	DRAMA	79
Brawl in Cell Block 99	DRAMA	79
Your Name.	DRAMA	79
Hermia & Helena	COMEDY	79
Fences	DRAMA	79
Sing Street	COMEDY	79
American Honey	DRAMA	79
Contemporary Color	MUSIC	79
Sami Blood	DRAMA	79
Silence	DRAMA	79
Loving	DRAMA	79
The Witness	CRIME	79
Winter on Fire: Ukraine's Fight for Freedom	DOCUMENTARY	79
The Thoughts That Once We Had	DOCUMENTARY	79
Mountains May Depart	DRAMA	79
Green Room	MUSIC	79
Beasts of No Nation	DRAMA	79
Counting	DOCUMENTARY	79
The Black Panthers: Vanguard of the Revolution	HISTORY	79
Hitchcock/Truffaut	DOCUMENTARY	79
Dawn of the Planet of the Apes	DRAMA	79
Don't Think I've Forgotten: Cambodia's Lost Rock & Roll	MUSIC	79
Gone Girl	DRAMA	79
Christmas Again	DRAMA	79
Stray Dog	WAR	79
Li'l Quinquin	COMEDY	79
A Most Violent Year	DRAMA	79
Tu Dors Nicole	COMEDY	79
Dear White People	COMEDY	79
Pride	COMEDY	79
Clouds of Sils Maria	DRAMA	79
Glen Campbell: I'll Be Me	FAMILY	79
Sand Dollars	DRAMA	79
Jodorowsky's Dune	DOCUMENTARY	79
Metalhead	DRAMA	79
For Those in Peril	DRAMA	79
In a World...	COMEDY	79
Only Lovers Left Alive	COMEDY	79
Under the Skin	DRAMA	79
The Sessions	COMEDY	79
Our Children	DRAMA	79
Deceptive Practice: The Mysteries and Mentors of Ricky Jay	DOCUMENTARY	79
Keep the Lights On	DRAMA	79
Searching for Sugar Man	MUSIC	79
The Central Park Five	CRIME	79
Fill the Void	DRAMA	79
Life of Pi	DRAMA	79
Wagner's Dream	DOCUMENTARY	79
Downeast	DRAMA	79
Miss Bala	DRAMA	79
Pariah	DRAMA	79
Photographic Memory	DOCUMENTARY	79
Policeman	DRAMA	79
Coriolanus	DRAMA	79
Black Swan	DRAMA	79
Senna	SPORT	79
Joan Rivers: A Piece of Work	COMEDY	79
The Fighter	DRAMA	79
Hubble 3D	DOCUMENTARY	79
Let Me In	DRAMA	79
Mother	DRAMA	79
I Am Love	DRAMA	79
Iron Man	ADVENTURE	79
I've Loved You So Long	DRAMA	79
Harvard Beats Yale 29-29	SPORT	79
The Order of Myths	DOCUMENTARY	79
Moving Midway	DOCUMENTARY	79
Silent Light	DRAMA	79
The Visitor	DRAMA	79
Joe Strummer: The Future Is Unwritten	MUSIC	79
High Fidelity	COMEDY	79
Faithless	DRAMA	79
Beautiful People	COMEDY	79
Spring Forward	DRAMA	79
Tarzan	ANIMATION	79
The Winslow Boy	DRAMA	79
Praise	DRAMA	79
Affliction	DRAMA	79
The People vs. Larry Flynt	DRAMA	79
Red Rock West	DRAMA	79
Free Willy	DRAMA	79
Short Cuts	COMEDY	79
Iron Monkey	DRAMA	79
Reservoir Dogs	DRAMA	79
Cyrano de Bergerac	COMEDY	79
Dead Poets Society	COMEDY	79
The War of the Roses	COMEDY	79
The Thin Blue Line	DRAMA	79
Wings of Desire	DRAMA	79
The Untouchables	DRAMA	79
She's Gotta Have It	COMEDY	79
The Fly	DRAMA	79
Terms of Endearment	COMEDY	79
Gandhi	DRAMA	79
Poltergeist	THRILLER	79
Quest for Fire	DRAMA	79
Time Bandits	COMEDY	79
Les Misérables	DRAMA	78
A Hidden Life	DRAMA	78
Avengers: Endgame	DRAMA	78
High Flying Bird	DRAMA	78
Diego Maradona	SPORT	78
Monos	DRAMA	78
Love Antosha	MUSIC	78
Holiday	DRAMA	78
3 Faces	DRAMA	78
Madeline's Madeline	DRAMA	78
The World Before Your Feet	DOCUMENTARY	78
Non-Fiction	COMEDY	78
Styx	DRAMA	78
The Sisters Brothers	DRAMA	78
Bathtubs Over Broadway	COMEDY	78
Another Day of Life	ANIMATION	78
The Other Side of the Wind	DRAMA	78
It Comes At Night	MYSTERY	78
Ryuichi Sakamoto: Coda	MUSIC	78
The Charmer	DRAMA	78
One of Us	DOCUMENTARY	78
Shadowman	BIOGRAPHY	78
Long Strange Trip - The Untold Story of The Grateful Dead	DOCUMENTARY	78
The Green Fog	MYSTERY	78
Barracuda	DRAMA	78
Saving Brinton	DOCUMENTARY	78
Logan Lucky	COMEDY	78
Angels Wear White	DRAMA	78
Did You Wonder Who Fired the Gun?	DOCUMENTARY	78
The Breadwinner	DRAMA	78
Hitler's Hollywood	HISTORY	78
Beach Rats	DRAMA	78
A Gentle Creature	DRAMA	78
Tickling Giants	DOCUMENTARY	78
Indignation	DRAMA	78
Bright Lights: Starring Carrie Fisher and Debbie Reynolds	DOCUMENTARY	78
Clash	DRAMA	78
Kedi	DOCUMENTARY	78
I Daniel Blake	DRAMA	78
Abortion: Stories Women Tell	DOCUMENTARY	78
Tempestad	DOCUMENTARY	78
Women Who Kill	COMEDY	78
In Between	DRAMA	78
Endless Poetry	DRAMA	78
The Lost City of Z	DRAMA	78
The Innocents	DRAMA	78
Amanda Knox	CRIME	78
A Silent Voice: The Movie	DRAMA	78
Zootopia	COMEDY	78
The Age of Shadows	DRAMA	78
Hooligan Sparrow	DRAMA	78
Goldstone	CRIME	78
The Grief of Others	DRAMA	78
Welcome to Leith	DOCUMENTARY	78
Junun	MUSIC	78
Breathe	DRAMA	78
The Tribe	DRAMA	78
Becoming Bulletproof	WESTERN	78
Born to Fly: Elizabeth Streb vs. Gravity	ACTION	78
August Winds	DRAMA	78
The Last Man on the Moon	ADVENTURE	78
Ex Machina	DRAMA	78
Rocks in My Pockets	COMEDY	78
Paradise: Hope	DRAMA	78
Blue Jasmine	DRAMA	78
Little Hope Was Arson	DRAMA	78
Enough Said	COMEDY	78
American Revolutionary: The Evolution of Grace Lee Boggs	BIOGRAPHY	78
Blue Ruin	DRAMA	78
Tracks	DRAMA	78
Much Ado About Nothing	COMEDY	78
The Dark Knight Rises	ADVENTURE	78
Pavilion	DRAMA	78
In the Fog	DRAMA	78
Tabu	DRAMA	78
Beware of Mr. Baker	DOCUMENTARY	78
A Simple Life	DRAMA	78
The Guard	COMEDY	78
Drive	DRAMA	78
Tatsumi	DRAMA	78
Five Broken Cameras	WAR	78
Foreign Parts	DRAMA	78
Waste Land	DOCUMENTARY	78
Putty Hill	DRAMA	78
Please Give	COMEDY	78
Oki's Movie	COMEDY	78
The Princess of Montpensier	DRAMA	78
Precious	DRAMA	78
The Boys: The Sherman Brothers' Story	DOCUMENTARY	78
Harry Potter and the Half-Blood Prince	ADVENTURE	78
Racing Dreams	SPORT	78
Teza	DRAMA	78
The Betrayal	DOCUMENTARY	78
Pray the Devil Back to Hell	DOCUMENTARY	78
Hellboy II: The Golden Army	ADVENTURE	78
Roman Polanski: Wanted and Desired	CRIME	78
Zodiac	DRAMA	78
Control	DRAMA	78
Starting Out in the Evening	DRAMA	78
28 Weeks Later	SCI_FI	78
O'Horten	COMEDY	78
The Devil Came on Horseback	DOCUMENTARY	78
The Last Mistress	DRAMA	78
The Counterfeiters	DRAMA	78
Aberdeen	DRAMA	78
Hilary and Jackie	DRAMA	78
The Thin Red Line	DRAMA	78
Eve's Bayou	DRAMA	78
James and the Giant Peach	ANIMATION	78
Lone Star	DRAMA	78
Hard Eight	DRAMA	78
Devil in a Blue Dress	DRAMA	78
Speed	ADVENTURE	78
Dazed and Confused	COMEDY	78
Enchanted April	DRAMA	78
A Brief History of Time	BIOGRAPHY	78
The Freshman	COMEDY	78
After Dark My Sweet	DRAMA	78
Glory	DRAMA	78
Bird	DRAMA	78
Salaam Bombay!	DRAMA	78
Midnight Run	COMEDY	78
House of Games	CRIME	78
Castle in the Sky	DRAMA	78
Ruthless People	COMEDY	78
A Better Tomorrow	DRAMA	78
The Color Purple	DRAMA	78
Police Story	COMEDY	78
Trouble in Mind	COMEDY	78
Lost in America	COMEDY	78
A Passage to India	DRAMA	78
Paris Texas	DRAMA	78
Missing	DRAMA	78
Tex	DRAMA	78
Chariots of Fire	DRAMA	78
Thief	DRAMA	78
The Mustang	DRAMA	77
Incitement	THRILLER	77
First Love	COMEDY	77
2040	DOCUMENTARY	77
Linda Ronstadt: The Sound of My Voice	MUSIC	77
Human Nature	DOCUMENTARY	77
Promare	ANIMATION	77
People's Republic of Desire	DOCUMENTARY	77
Unlovable	COMEDY	77
Pity	DRAMA	77
The Heiresses	DRAMA	77
High Life	DRAMA	77
Monrovia Indiana	DOCUMENTARY	77
Anthropocene: The Human Epoch	DOCUMENTARY	77
The Last Race	SPORT	77
And Breathe Normally	DRAMA	77
They'll Love Me When I'm Dead	DOCUMENTARY	77
Grass	DRAMA	77
La Flor	DRAMA	77
Prosecuting Evil	BIOGRAPHY	77
The Nightingale	DRAMA	77
Blindspotting	COMEDY	77
Legion of Brothers	WAR	77
The Beguiled	DRAMA	77
On Body and Soul	DRAMA	77
Jim & Andy: The Great Beyond	DOCUMENTARY	77
Human Flow	DOCUMENTARY	77
Gerald's Game	DRAMA	77
And Then I Go	DRAMA	77
Logan	DRAMA	77
24 Frames	DRAMA	77
Have a Nice Day	COMEDY	77
Win It All	COMEDY	77
Detroit	DRAMA	77
The Wife	DRAMA	77
I Tonya	COMEDY	77
Baden Baden	COMEDY	77
Trapped	DOCUMENTARY	77
Finding Dory	COMEDY	77
Don't Call Me Son	DRAMA	77
Alive and Kicking	MUSIC	77
Command and Control	HISTORY	77
A Quiet Passion	DRAMA	77
Icaros: A Vision	DRAMA	77
Personal Shopper	DRAMA	77
The B-Side: Elsa Dorfman's Portrait Photography	DOCUMENTARY	77
The Edge of Seventeen	COMEDY	77
The Jungle Book	DRAMA	77
Apprentice	DRAMA	77
The Teacher	COMEDY	77
Zero Days	DOCUMENTARY	77
Grandma	COMEDY	77
Best of Enemies: Buckley vs. Vidal	BIOGRAPHY	77
Mississippi Grind	COMEDY	77
The Hunting Ground	DOCUMENTARY	77
How to Change the World	ADVENTURE	77
Meru	SPORT	77
Evolution	DRAMA	77
Chi-Raq	COMEDY	77
Victoria	DRAMA	77
The Gift	DRAMA	77
Mediterranea	DRAMA	77
Queen of Earth	DRAMA	77
Miss Sharon Jones!	MUSIC	77
Presenting Princess Shaw	MUSIC	77
Above and Below	DRAMA	77
Prophet's Prey	BIOGRAPHY	77
Buzzard	COMEDY	77
While We're Young	COMEDY	77
The Dark Horse	DRAMA	77
Calvary	DRAMA	77
Paddington	COMEDY	77
Keep on Keepin' On	DOCUMENTARY	77
Wild Tales	COMEDY	77
Mission Blue	DRAMA	77
Güeros	COMEDY	77
Jauja	DRAMA	77
Code Black	DRAMA	77
Child's Pose	DRAMA	77
Mother of George	DRAMA	77
A Touch of Sin	DRAMA	77
The Expedition to the End of the World	COMEDY	77
The Immigrant	DRAMA	77
God Loves Uganda	DOCUMENTARY	77
Philomena	COMEDY	77
The Hunt	DRAMA	77
Neighboring Sounds	DRAMA	77
Brooklyn Castle	DOCUMENTARY	77
A Band Called Death	MUSIC	77
The Imposter	CRIME	77
The World Before Her	DOCUMENTARY	77
Caesar Must Die	DRAMA	77
The House I Live In	DOCUMENTARY	77
China Heavyweight	SPORT	77
Hiver nomade	HISTORY	77
London: The Modern Babylon	MUSIC	77
Two Years at Sea	DOCUMENTARY	77
Las Acacias	DRAMA	77
Gerhard Richter Painting	DOCUMENTARY	77
Sholem Aleichem: Laughing in the Darkness	DOCUMENTARY	77
Jiro Dreams of Sushi	DOCUMENTARY	77
The Ghost Writer	DRAMA	77
Benda Bilili!	MUSIC	77
Circo	DOCUMENTARY	77
Sin Nombre	DRAMA	77
Red Riding: The Year of Our Lord 1983	DRAMA	77
Mugabe and the White African	DOCUMENTARY	77
Under the Sea 3D	SHORT	77
I Killed My Mother	DRAMA	77
In Search of Memory	DOCUMENTARY	77
Alamar	DRAMA	77
The Messenger	DRAMA	77
Get Low	DRAMA	77
A Single Man	DRAMA	77
Somers Town	COMEDY	77
Grindhouse	ACTION	77
The Pool	DRAMA	77
Scratch	MUSIC	77
Shanghai Noon	COMEDY	77
Pollock	DRAMA	77
Magnolia	DRAMA	77
A Bug's Life	COMEDY	77
The Decline of Western Civilization Part III	MUSIC	77
Run Lola Run	DRAMA	77
Ulee's Gold	DRAMA	77
Courage Under Fire	DRAMA	77
Jerry Maguire	COMEDY	77
The Usual Suspects	CRIME	77
Before Sunrise	DRAMA	77
Apollo 13	DRAMA	77
Chungking Express	COMEDY	77
Once Were Warriors	DRAMA	77
My Own Private Idaho	DRAMA	77
Metropolitan	COMEDY	77
Pump Up the Volume	COMEDY	77
Crimes and Misdemeanors	COMEDY	77
Stand and Deliver	DRAMA	77
Hairspray	COMEDY	77
No Way Out	DRAMA	77
The Princess Bride	ADVENTURE	77
The Big Easy	COMEDY	77
The Color of Money	DRAMA	77
A Christmas Story	COMEDY	77
WarGames	DRAMA	77
Basket Case	COMEDY	77
The Verdict	DRAMA	77
Mad Max 2: The Road Warrior	ADVENTURE	77
Body Heat	DRAMA	77
The Whistlers	COMEDY	76
The Wild Goose Lake	DRAMA	76
Cold Case Hammarskjöld	ANIMATION	76
Tremors	DRAMA	76
The Kingmaker	DOCUMENTARY	76
Dolemite Is My Name	COMEDY	76
Saint Maud	DRAMA	76
Hail Satan?	DOCUMENTARY	76
Miles Davis: Birth of the Cool	MUSIC	76
Garry Winogrand: All Things are Photographable	DOCUMENTARY	76
The Price of Everything	DOCUMENTARY	76
The Panama Papers	DOCUMENTARY	76
Half the Picture	DOCUMENTARY	76
Calibre	DRAMA	76
The Last Resort	HISTORY	76
Cassandro The Exotico!	DOCUMENTARY	76
Rojo	DRAMA	76
The Breaker Upperers	COMEDY	76
At Eternity's Gate	DRAMA	76
Ghostbox Cowboy	COMEDY	76
The Image Book	DRAMA	76
Leaning Into The Wind	DOCUMENTARY	76
Outside In	DRAMA	76
Stronger	DRAMA	76
The Disaster Artist	COMEDY	76
The Lovers	COMEDY	76
The Light of the Moon	DRAMA	76
Wonder Woman	ADVENTURE	76
Montparnasse Bienvenüe	DRAMA	76
Spettacolo	DOCUMENTARY	76
The Death and Life of Marsha P. Johnson	DOCUMENTARY	76
A Prayer Before Dawn	DRAMA	76
Cries from Syria	DRAMA	76
Tigers Are Not Afraid	MYSTERY	76
Tickled	MYSTERY	76
Lady Macbeth	DRAMA	76
Tramps	COMEDY	76
Keep Quiet	DOCUMENTARY	76
Into the Inferno	DOCUMENTARY	76
Midnight Special	DRAMA	76
10 Cloverfield Lane	DRAMA	76
Creepy	MYSTERY	76
Spa Night	DRAMA	76
Machines	DOCUMENTARY	76
A Monster Calls	DRAMA	76
The Death of Louis XIV	DRAMA	76
The Student	DRAMA	76
Their Finest	COMEDY	76
Lo and Behold: Reveries of the Connected World	DOCUMENTARY	76
Maggie's Plan	COMEDY	76
Chevalier	COMEDY	76
Birdboy: The Forgotten Children	DRAMA	76
3½ Minutes Ten Bullets	CRIME	76
Cartel Land	NEWS	76
Dheepan	DRAMA	76
Women He's Undressed	BIOGRAPHY	76
Marguerite	COMEDY	76
The Revenant	ADVENTURE	76
A Hard Day	ACTION	76
99 Homes	DRAMA	76
Obvious Child	COMEDY	76
Actress	DRAMA	76
Nightcrawler	DRAMA	76
The Mend	COMEDY	76
Happy Valley	DRAMA	76
Five Star	DRAMA	76
Testament of Youth	DRAMA	76
The Iron Ministry	DOCUMENTARY	76
Guardians of the Galaxy	COMEDY	76
Black Souls	DRAMA	76
What We Do in the Shadows	COMEDY	76
The Guest	COMEDY	76
The Wonders	DRAMA	76
How to Train Your Dragon 2	ANIMATION	76
Housebound	COMEDY	76
Listen Up Philip	COMEDY	76
Wild	DRAMA	76
The Lunchbox	DRAMA	76
Tim's Vermeer	HISTORY	76
Sound City	MUSIC	76
It Felt Like Love	DRAMA	76
Blue Caprice	DRAMA	76
The Dance of Reality	DRAMA	76
The Hunger Games: Catching Fire	ADVENTURE	76
Fifi Howls from Happiness	DOCUMENTARY	76
Vic + Flo Saw a Bear	DRAMA	76
Is the Man Who Is Tall Happy?	ANIMATION	76
We Steal Secrets: The Story of WikiLeaks	DOCUMENTARY	76
The Dog	ADVENTURE	76
Dirty Wars	CRIME	76
Dead Man's Burden	DRAMA	76
The Unspeakable Act	DRAMA	76
Horses of God	DRAMA	76
Reality	COMEDY	76
Mud	DRAMA	76
Flight	DRAMA	76
Like Someone in Love	DRAMA	76
Something in the Air	DRAMA	76
This Ain't California	SPORT	76
Night Across the Street	COMEDY	76
Nancy Please	DRAMA	76
Lore	DRAMA	76
TT3D: Closer to the Edge	SPORT	76
Bobby Fischer Against the World	BIOGRAPHY	76
The Loneliest Planet	THRILLER	76
Beats Rhymes & Life: The Travels of A Tribe Called Quest	MUSIC	76
Margin Call	DRAMA	76
Hara-Kiri: Death of a Samurai	DRAMA	76
A Dangerous Method	DRAMA	76
Jane Eyre	DRAMA	76
Elza	DRAMA	76
Buck	DOCUMENTARY	76
Chico & Rita	DRAMA	76
The Hunter	DRAMA	76
Bill Cunningham: New York	BIOGRAPHY	76
Rabbit Hole	DRAMA	76
Submarine	COMEDY	76
Silent Souls	DRAMA	76
Ain't in It for My Health: A Film About Levon Helm	MUSIC	76
Greenberg	COMEDY	76
El Sicario Room 164	DOCUMENTARY	76
And Everything Is Going Fine	DOCUMENTARY	76
Army of Crime	DRAMA	76
Undertow	DRAMA	76
Father of My Children	DRAMA	76
Still Bill	MUSIC	76
Soul Kitchen	COMEDY	76
500 Days of Summer	COMEDY	76
The Girl with the Dragon Tattoo	DRAMA	76
Broken Embraces	DRAMA	76
The Last Station	DRAMA	76
Room and a Half	ANIMATION	76
Adventureland	COMEDY	76
Vengeance	ACTION	76
A Mother's Courage: Talking Back to Autism	DOCUMENTARY	76
Living in Emergency	DOCUMENTARY	76
Service	DRAMA	76
Shine a Light	MUSIC	76
Every Little Step	MUSIC	76
The Baader Meinhof Complex	ACTION	76
Rembrandt's J'Accuse	MYSTERY	76
Not Quite Hollywood: The Wild Untold Story of Ozploitation!	HISTORY	76
Soul Power	MUSIC	76
Superbad	COMEDY	76
Shotgun Stories	DRAMA	76
American Gangster	DRAMA	76
3:10 to Yuma	ADVENTURE	76
Nanking	BIOGRAPHY	76
Anita O'Day: The Life of a Jazz Singer	MUSIC	76
Songs from the Second Floor	COMEDY	76
The Virgin Suicides	DRAMA	76
The Talented Mr. Ripley	DRAMA	76
Ratcatcher	DRAMA	76
Smoke Signals	COMEDY	76
The Last Days of Disco	COMEDY	76
La Ciudad (The City)	DRAMA	76
Princess Mononoke	ANIMATION	76
Grosse Pointe Blank	COMEDY	76
Donnie Brasco	DRAMA	76
Career Girls	COMEDY	76
Mother	COMEDY	76
My Sex Life... or How I Got Into an Argument	COMEDY	76
Children of the Revolution	COMEDY	76
Breaking the Waves	DRAMA	76
Trees Lounge	COMEDY	76
Heat	DRAMA	76
Safe	DRAMA	76
Ghost in the Shell	ANIMATION	76
Mâdadayo	DRAMA	76
Dave	COMEDY	76
Menace II Society	DRAMA	76
The Last of the Mohicans	DRAMA	76
Boyz n the Hood	DRAMA	76
House Party	COMEDY	76
When Harry Met Sally...	COMEDY	76
The Naked Gun	COMEDY	76
Near Dark	DRAMA	76
The Last Emperor	DRAMA	76
Full Metal Jacket	DRAMA	76
Hoosiers	DRAMA	76
Sid and Nancy	DRAMA	76
Blue Velvet	DRAMA	76
The Sure Thing	COMEDY	76
Witness	DRAMA	76
The Killing Fields	DRAMA	76
A Nightmare on Elm Street	HORROR	76
Tender Mercies	DRAMA	76
The Secret of NIMH	DRAMA	76
Reds	DRAMA	76
Escape from New York	ADVENTURE	76
La Belle Époque	COMEDY	75
Beats	COMEDY	75
The Plagiarists	DRAMA	75
Vision Portraits	DOCUMENTARY	75
Fyre	MUSIC	75
The Painted Bird	DRAMA	75
Zombi Child	FANTASY	75
The Two Popes	COMEDY	75
Blaze	DRAMA	75
The Image You Missed	BIOGRAPHY	75
Tully	COMEDY	75
The Russian Five	SPORT	75
Border	DRAMA	75
José	DRAMA	75
Sauvage / Wild	DRAMA	75
By the Grace of God	DRAMA	75
Joy	DRAMA	75
Meow Wolf: Origin Story	DOCUMENTARY	75
Jinn	DRAMA	75
Stan & Ollie	COMEDY	75
The Kindergarten Teacher	DRAMA	75
Ruben Brandt Collector	ANIMATION	75
Capernaum	DRAMA	75
Whitney	MUSIC	75
A Private War	DRAMA	75
The Eyes of Orson Welles	DOCUMENTARY	75
Infinite Football	DOCUMENTARY	75
Buñuel in the Labyrinth of the Turtles	DRAMA	75
Diamantino	COMEDY	75
This is Congo	WAR	75
Okja	DRAMA	75
Thoroughbreds	DRAMA	75
Grace Jones: Bloodlight and Bami	MUSIC	75
Bodied	COMEDY	75
Dina	DOCUMENTARY	75
Nico 1988	DRAMA	75
For Ahkeem	DOCUMENTARY	75
Mother!	DRAMA	75
Creep 2	THRILLER	75
Super Dark Times	DRAMA	75
I Don't Feel at Home in This World Anymore.	COMEDY	75
Under the Tree	COMEDY	75
Félicité	DRAMA	75
The Lego Batman Movie	COMEDY	75
Darkest Hour	DRAMA	75
The Escape	DRAMA	75
Get Me Roger Stone	BIOGRAPHY	75
Pearl Jam: Let's Play Two	MUSIC	75
John Wick: Chapter 2	ACTION	75
Mary and the Witch's Flower	ANIMATION	75
The Sower	DRAMA	75
In the Last Days of the City	DRAMA	75
David Lynch: The Art Life	BIOGRAPHY	75
The Bad Kids	DOCUMENTARY	75
Donald Trump's The Art of the Deal: The Movie	COMEDY	75
Yourself and Yours	COMEDY	75
Morris from America	COMEDY	75
A Beautiful Planet	DOCUMENTARY	75
Stefan Zweig: Farewell to Europe	DRAMA	75
Mapplethorpe: Look at the Pictures	BIOGRAPHY	75
National Bird	DOCUMENTARY	75
Kate Plays Christine	DRAMA	75
Afterimage	DRAMA	75
The Son of Joseph	DRAMA	75
Life Animated	COMEDY	75
From Nowhere	DRAMA	75
Notes on Blindness	DRAMA	75
Norman	DRAMA	75
Silicon Cowboys	HISTORY	75
The Settlers	DOCUMENTARY	75
Captain America: Civil War	ADVENTURE	75
The Kind Words	DRAMA	75
Microbe & Gasoline	COMEDY	75
Peace Officer	CRIME	75
Don't Blink - Robert Frank	BIOGRAPHY	75
Our Little Sister	DRAMA	75
I'll See You in My Dreams	COMEDY	75
Land of Mine	DRAMA	75
Tanna	DRAMA	75
Mistress America	COMEDY	75
Mission: Impossible - Rogue Nation	ADVENTURE	75
Dark Horse	DRAMA	75
Nina Forever	COMEDY	75
The Wolfpack	BIOGRAPHY	75
Trainwreck	COMEDY	75
Harold and Lillian: A Hollywood Love Story	BIOGRAPHY	75
Spy	COMEDY	75
Time to Choose	DOCUMENTARY	75
Ingrid Bergman: In Her Own Words	BIOGRAPHY	75
